"","logFC","logCPM","F","PValue","FDR"
"Prupe.3G151700.v2.1",-0.586363113599589,5.4967659866334,11.1521662992553,0.00529358068351339,0.0293974775176804
"Prupe.4G210800.v2.1",0.409486442436223,5.24428064398866,11.150040713935,0.0052968293911379,0.0294047989321759
"Prupe.4G189100.v2.1",-0.736938928605388,2.10813531877707,11.1489348187543,0.00529852053792997,0.0294047989321759
"Prupe.3G074600.v2.1",3.80901926566742,-1.42774007584153,11.1484170676244,0.0052993125040584,0.0294047989321759
"Prupe.8G177200.v2.1",6.79333272687332,-0.242250341243136,17.9868234548826,0.00529976052948137,0.0294047989321759
"Prupe.7G223800.v2.1",5.19396991074151,-1.39117045756398,17.985946202653,0.00530037011228594,0.0294047989321759
"Prupe.4G049200.v2.1",-0.835321299218975,2.14663887341773,11.1387443344011,0.00531413348772365,0.0294750689815475
"Prupe.3G308200.v2.1",3.6351919819071,2.77829907099494,11.1317215871683,0.00532492421889695,0.0295261835871018
"Prupe.1G095400.v2.1",0.3635681052322,5.87095530232082,11.1313170846226,0.00532554652799027,0.0295261835871018
"Prupe.5G014500.v2.1",-0.624977872113236,5.22608210324999,11.1296125211787,0.00532816985090835,0.0295346345716708
"Prupe.5G222400.v2.1",1.4351165021715,5.91860601516447,11.1287478551659,0.00532950114559403,0.0295359216922145
"Prupe.7G208400.v2.1",-0.775396475377363,1.91513874087335,11.127537424208,0.00533136545102389,0.0295401616011062
"Prupe.7G056200.v2.1",1.81823730999547,-1.10976906041057,11.1241188232972,0.00533663487149772,0.0295632630182969
"Prupe.3G017000.v2.1",-0.947416086189375,1.36689025601037,11.1187920285582,0.00534485763799469,0.0296005018124781
"Prupe.7G262000.v2.1",0.553381907776539,5.20416743595237,11.1177453327144,0.0053464751112895,0.0296005018124781
"Prupe.5G030900.v2.1",0.634903626468534,2.59153617322458,11.1167373160981,0.00534803335051703,0.0296005018124781
"Prupe.6G346200.v2.1",-0.697410517835065,3.38285136629393,11.1163864213806,0.00534857590375733,0.0296005018124781
"Prupe.1G532600.v2.1",-0.4704623554374,5.67995869372719,11.1161997631527,0.00534886454066884,0.0296005018124781
"Prupe.4G272100.v2.1",0.824838492690273,6.54822383996282,11.1092452349224,0.00535963150589413,0.0296539792995456
"Prupe.3G291900.v2.1",-0.475784532011207,4.39918691557822,11.105798230231,0.00536497747135389,0.0296774474243913
"Prupe.1G354100.v2.1",0.523007067057101,3.47672034835966,11.1010748608396,0.00537231301518731,0.0297082157509671
"Prupe.4G034400.v2.1",1.37525307879683,2.13086909837204,11.1007726244186,0.00537278279448651,0.0297082157509671
"Prupe.1G363900.v2.1",0.388641081125163,8.38772031588445,11.1000821767097,0.00537385616661524,0.0297082157509671
"Prupe.4G064400.v2.1",1.97679750401059,-0.255052286494482,11.0937240992808,0.00538375217039778,0.0297568021544837
"Prupe.2G031500.v2.1",-0.648228715043909,3.43275624846377,11.0890191753539,0.00539108875946306,0.0297912252175716
"Prupe.4G034300.v2.1",1.46540020617566,3.78904393885464,11.08302479767,0.00540045287941591,0.0298305486876813
"Prupe.5G149500.v2.1",-0.429889726727883,4.18422370574926,11.0830109816214,0.00540047448397604,0.0298305486876813
"Prupe.8G216900.v2.1",2.13684312586355,2.27880122514387,11.0823328672105,0.00540153499476267,0.0298305486876813
"Prupe.1G529900.v2.1",-0.854214967529826,2.89176272968722,11.0789295859257,0.00540686107990903,0.0298538273680697
"Prupe.4G152600.v2.1",4.37172011608893,-1.84230328895464,14.1859431381076,0.00541134097907477,0.0298710336728825
"Prupe.5G216200.v2.1",0.426192471620001,4.68779510990024,11.075119125282,0.00541283163529425,0.0298710336728825
"Prupe.8G121700.v2.1",1.37383976114577,2.74813932218739,11.0746286438874,0.00541360071968141,0.0298710336728825
"Prupe.3G024200.v2.1",0.397551436958466,4.06592599578118,11.0735294838882,0.00541532468500729,0.0298710336728825
"Prupe.3G004300.v2.1",0.925709663070737,3.41173427629557,11.0733953249201,0.00541553514882162,0.0298710336728825
"Prupe.5G229500.v2.1",-1.26929577172292,-0.181258619294881,11.070351245629,0.00542031314676361,0.029891252861272
"Prupe.1G323500.v2.1",0.706025409885043,2.8156039688932,11.0678414605853,0.00542425619786833,0.0299068602390882
"Prupe.6G056400.v2.1",-0.515320347324397,5.56638320323157,11.0631606389555,0.00543161900785335,0.0299413123278037
"Prupe.2G163300.v2.1",2.90858208162158,-1.31774164297833,11.0618167248613,0.00543373509427169,0.0299466144024183
"Prupe.2G205100.v2.1",-0.574231020133714,3.21850651780349,11.0611345438686,0.00543480960222506,0.0299466144024183
"Prupe.8G065000.v2.1",-0.399068922163403,7.66172208027313,11.0599137532857,0.00543673309398079,0.0299510718398003
"Prupe.1G369900.v2.1",-0.341925890673328,5.15027720818846,11.0586057657196,0.00543879485192788,0.0299562890050949
"Prupe.2G031400.v2.1",2.78831037198331,1.16508935571266,11.0576278508406,0.00544033691546131,0.0299586421986049
"Prupe.8G123600.v2.1",-0.726834564393318,2.31355030078589,11.056051536513,0.00544282365800724,0.0299661954848655
"Prupe.4G201500.v2.1",0.333186369486462,6.93600588186006,11.0538025397004,0.0054463738889566,0.0299795996554549
"Prupe.1G491700.v2.1",0.858422755755573,3.75464422958952,11.0515107127417,0.00544999449864336,0.0299933856567772
"Prupe.3G014600.v2.1",1.80378976977744,4.66967804631449,11.0480214727829,0.00545551214196321,0.0300176039703066
"Prupe.1G451800.v2.1",-0.690622510334711,3.93717608873639,11.0470220103158,0.00545709381837152,0.0300201601189555
"Prupe.8G263500.v2.1",0.415769243945049,5.86086814944971,11.0380142757547,0.00547137286321606,0.0300925507476883
"Prupe.3G216600.v2.1",5.05170482665205,3.28384823433226,11.0361591117527,0.00547431905326453,0.0301025938036378
"Prupe.1G246000.v2.1",2.43243266347385,4.9163210856889,11.0344493418914,0.00547703597462496,0.0301101818679841
"Prupe.1G296900.v2.1",0.60159785788559,3.87170015302272,11.0332665763003,0.00547891637291018,0.0301101818679841
"Prupe.5G152700.v2.1",2.01660050908067,6.68532854184406,11.0328257021336,0.00547961748052518,0.0301101818679841
"Prupe.2G035200.v2.1",-0.434096402720541,5.49099384684458,11.0324714995636,0.00548018083266887,0.0301101818679841
"Prupe.6G102800.v2.1",-0.733157348506841,4.79601649443603,11.0298150572982,0.00548440799643838,0.0301191367590403
"Prupe.5G147000.v2.1",-0.395746801088802,5.06855052742622,11.0292642939781,0.00548528489332364,0.0301191367590403
"Prupe.7G121600.v2.1",3.27873783156799,0.610354407108716,11.0290207046829,0.0054856727755542,0.0301191367590403
"Prupe.6G312300.v2.1",0.806893960618369,5.66563960246431,11.0284409276913,0.00548659611833112,0.0301191367590403
"Prupe.8G198100.v2.1",-0.687228594689008,2.65359112134265,11.0275268848332,0.00548805217384512,0.0301191367590403
"Prupe.5G011100.v2.1",-0.501105587176414,7.22965733665557,11.0272235794133,0.00548853543367024,0.0301191367590403
"Prupe.8G270500.v2.1",0.662124338215039,3.02753592446026,11.0256268286483,0.00549108036935524,0.0301261968100103
"Prupe.1G455300.v2.1",-0.792834320213202,5.61041513955145,11.0250098529797,0.00549206408559672,0.0301261968100103
"Prupe.8G165800.v2.1",-0.643963821845783,6.01280146716884,11.0208584796222,0.00549868842988777,0.0301563784033416
"Prupe.1G108600.v2.1",-0.50366409717933,4.60520341949933,11.0170097000683,0.00550483821860944,0.0301839456128732
"Prupe.1G401300.v2.1",1.21638912863192,5.3026667332053,11.0153711010875,0.00550745888573906,0.0301920136403858
"Prupe.3G188700.v2.1",3.281377974524,-1.31573554956687,11.0146849813518,0.00550855665086934,0.0301920136403858
"Prupe.8G126400.v2.1",0.86628211630408,1.39531730458732,11.0099465358074,0.00551614492459826,0.0302274393472123
"Prupe.8G237900.v2.1",-1.56976943480898,-0.291993403142562,11.0091599099141,0.0055174058233733,0.0302281848504609
"Prupe.6G280500.v2.1",-0.434146333253798,7.54427072772203,11.0012310888055,0.00553013380764548,0.0302886391473707
"Prupe.2G037500.v2.1",-0.8442152554268,3.42795515098776,11.0008823197278,0.0055306944627004,0.0302886391473707
"Prupe.1G409100.v2.1",0.846243195975932,3.76576646727361,10.9993557420412,0.00553314925188087,0.0302959086890372
"Prupe.3G098800.v2.1",0.476009305435772,4.5176885676162,10.9985721864109,0.00553440972772809,0.0302966373219061
"Prupe.5G027100.v2.1",1.22828264462915,0.251901332992286,10.9973925381101,0.00553630801184445,0.0303008564566794
"Prupe.2G107600.v2.1",1.09989045503772,1.42334225358101,10.9944848083261,0.00554099034705152,0.0303203082053177
"Prupe.4G172400.v2.1",0.492485252296971,5.81324618801314,10.9928325657466,0.00554365301322422,0.0303287026515421
"Prupe.4G126200.v2.1",0.773463255971096,5.26985136770661,10.991557902486,0.00554570820844184,0.0303337709516502
"Prupe.6G271000.v2.1",-1.02122411706022,1.91500312504406,10.98743199786,0.00555236665676047,0.0303640108195206
"Prupe.3G096600.v2.1",2.76108890390068,5.13294132032845,10.9841274940899,0.00555770621446851,0.0303818056152379
"Prupe.1G018600.v2.1",1.19535780220919,3.90827285688126,10.9840189195099,0.0055578817550891,0.0303818056152379
"Prupe.8G069900.v2.1",0.888831076679158,2.5628175130641,10.9819049573963,0.00556130083924141,0.0303943130878451
"Prupe.6G122200.v2.1",3.96822347359505,-2.03328494048491,14.0406900552933,0.00556391370754796,0.0303975807052949
"Prupe.7G017900.v2.1",2.35565110825117,-1.00462340220557,10.9801377061785,0.00556416103484336,0.0303975807052949
"Prupe.7G095500.v2.1",0.970140966978571,2.59444115874166,10.9790394580178,0.00556593934804466,0.0304007264148368
"Prupe.1G162100.v2.1",0.855991118645166,1.20105093306303,10.9783503335272,0.0055670555342505,0.0304007264148368
"Prupe.1G334300.v2.1",0.418822503870642,4.91002979058859,10.97768670688,0.00556813066698272,0.0304007264148368
"Prupe.2G283900.v2.1",0.62238879392785,3.59575142509147,10.9757429865258,0.00557128105077442,0.0304068723375893
"Prupe.1G416900.v2.1",0.655163721457019,3.53432324137138,10.9755960152258,0.00557151934619469,0.0304068723375893
"Prupe.6G349700.v2.1",-0.508963873264521,2.74200012739943,10.966318776915,0.00558658521032132,0.0304829044379624
"Prupe.2G270300.v2.1",-0.47193261248239,4.64761928272886,10.9642862755253,0.00558989222873748,0.030494757178819
"Prupe.1G219000.v2.1",-0.965702865245433,4.21944745002274,10.9600355008349,0.00559681588411009,0.0305263310845728
"Prupe.8G160200.v2.1",-1.06495463006797,5.32773578143478,10.9542365806417,0.00560627722975192,0.0305640264373724
"Prupe.5G081900.v2.1",-0.451147004034555,4.49956876517786,10.9538506457753,0.00560690756881686,0.0305640264373724
"Prupe.6G224900.v2.1",0.687803910251213,4.88868295608009,10.9537088702166,0.0056071391484481,0.0305640264373724
"Prupe.7G066100.v2.1",0.801932444556164,1.24229938526457,10.9522590315485,0.00560950798802453,0.0305707378142736
"Prupe.8G124400.v2.1",2.59129326044693,-0.449731317577114,10.9509493918641,0.00561164876101671,0.0305762038026768
"Prupe.5G236600.v2.1",2.48634018262661,-0.837598197760899,10.9489424859724,0.0056149311465187,0.0305878866207981
"Prupe.1G288800.v2.1",-0.402005755939433,4.26693062984361,10.9463941100094,0.00561910234590771,0.0305929844555941
"Prupe.5G032500.v2.1",-0.531366940369524,5.93011839727136,10.9457898728895,0.00562009189333206,0.0305929844555941
"Prupe.4G084900.v2.1",-0.673227729409172,3.91300130145797,10.9455743133778,0.00562044495996403,0.0305929844555941
"Prupe.1G333300.v2.1",-0.619977452314005,5.83381368501131,10.9452273862543,0.00562101324876134,0.0305929844555941
"Prupe.2G305000.v2.1",-0.361497420864059,6.23928758546756,10.9448942053854,0.0056215590831587,0.0305929844555941
"Prupe.7G154600.v2.1",-1.19634644990485,0.590103131807455,10.9391929095027,0.00563090879484029,0.0306376618837301
"Prupe.1G319600.v2.1",-0.323901076871858,6.14540641501397,10.9344491015323,0.00563870206803099,0.0306738543874892
"Prupe.8G094000.v2.1",-0.554529392360738,4.49417382715239,10.9303797076198,0.00564539738026934,0.0307040606759721
"Prupe.2G158900.v2.1",-1.24901673268896,0.405676931835708,10.9274134848454,0.00565028348200417,0.0307190831477647
"Prupe.2G153200.v2.1",-0.414794806066911,4.25614917444998,10.9272361903862,0.00565057568536012,0.0307190831477647
"Prupe.5G110500.v2.1",0.37815624208968,5.84525250947798,10.926621536861,0.00565158884689274,0.0307190831477647
"Prupe.3G222700.v2.1",0.905377473937211,2.00257457550719,10.9235097651034,0.00565672136287922,0.0307407630302636
"Prupe.2G055000.v2.1",-0.403335077166925,4.02696787639637,10.9211775000802,0.00566057172123779,0.0307554678254798
"Prupe.4G068500.v2.1",1.5246061636431,2.77136520367519,10.9194165252887,0.00566348094876021,0.0307650542826022
"Prupe.3G174800.v2.1",-1.18316269387955,1.00074438052327,10.9163474720221,0.00566855534719111,0.0307833253977824
"Prupe.5G064900.v2.1",0.518966971004813,6.51765175165837,10.9159968126141,0.00566913546658822,0.0307833253977824
"Prupe.3G005100.v2.1",-1.22244973401288,1.666972417485,10.9140124397656,0.00567241964774641,0.0307949359987655
"Prupe.1G234000.v2.1",-0.686934829113855,10.0389935009563,10.9099291098758,0.0056791846062552,0.0308254348462727
"Prupe.4G174900.v2.1",1.01855069668894,1.39666746959967,10.9065104335518,0.00568485562602744,0.0308499849027131
"Prupe.3G190300.v2.1",1.49237327759864,-0.847981888323014,10.905737556695,0.00568613861287262,0.0308507173316628
"Prupe.5G156800.v2.1",-0.541952820867558,4.47065326306795,10.9034302338866,0.00568997080415445,0.030854943111188
"Prupe.6G228200.v2.1",0.709707512499264,1.65255784258119,10.903066937091,0.00569057447072042,0.030854943111188
"Prupe.2G182400.v2.1",0.699053190783373,6.38549548697334,10.9027043827452,0.00569117697779114,0.030854943111188
"Prupe.3G031500.v2.1",-0.325267964807265,5.50315372781484,10.9025039012902,0.00569151017758192,0.030854943111188
"Prupe.1G420000.v2.1",1.2689357554396,0.863601111671709,10.8995314219646,0.00569645309277503,0.0308755110855473
"Prupe.6G320700.v2.1",-0.428984880029172,4.90917922463494,10.8965982686053,0.00570133550288695,0.0308957428854771
"Prupe.1G124100.v2.1",0.88067068452472,3.32918249128482,10.8932854292439,0.0057068557711968,0.0309194224071314
"Prupe.7G148300.v2.1",0.829265803809034,6.97661144165242,10.8918137594307,0.00570931004395319,0.0309207239529775
"Prupe.5G048800.v2.1",-0.578655513371442,2.83843911511317,10.8917614820808,0.00570939724834126,0.0309207239529775
"Prupe.7G218100.v2.1",-0.304302742714012,6.53096576609483,10.8904621100846,0.00571156524156467,0.0309262326690646
"Prupe.6G342900.v2.1",-0.506137247778268,3.36686134807835,10.8827964877094,0.00572437476352949,0.0309893479090105
"Prupe.5G013900.v2.1",2.21402708446974,0.807311680241812,10.8798086951175,0.00572937650733607,0.0310101782238957
"Prupe.1G387500.v2.1",3.04849078848837,-1.55554072927423,10.8776293277592,0.00573302810183063,0.0310236939549929
"Prupe.6G188000.v2.1",0.505953421011062,4.69909323194363,10.8729519493751,0.00574087432134801,0.0310523347151596
"Prupe.7G138800.v2.1",1.48225732094144,7.97695476729881,10.8728679823987,0.00574101528842567,0.0310523347151596
"Prupe.3G030700.v2.1",-0.307047583387155,6.56128075337048,10.8724081524485,0.00574178734043941,0.0310523347151596
"Prupe.6G160900.v2.1",1.56862655872221,-0.629712450075686,10.8685587545085,0.00574825519307467,0.031081058712977
"Prupe.4G251700.v2.1",1.46460342897559,0.775485357656435,10.8620156622827,0.00575926849098101,0.0311343436246495
"Prupe.3G057000.v2.1",-1.10993367243505,1.10062433161711,10.8612449854764,0.00576056730333092,0.031135101597428
"Prupe.5G122500.v2.1",-0.433775016857887,5.7976317788678,10.8482779707583,0.00578247157674407,0.031247206652291
"Prupe.7G219500.v2.1",0.788935742148806,3.95270812736957,10.8473559800187,0.00578403271314489,0.0312493588862772
"Prupe.1G292000.v2.1",1.53216711964992,-0.844833884405804,10.8450117116845,0.00578800428953393,0.031260919970337
"Prupe.6G257100.v2.1",-0.831893141610811,0.952962769445354,10.8447197430867,0.00578849915425881,0.031260919970337
"Prupe.1G004600.v2.1",-0.852793054978218,1.52392920666472,10.8403326437004,0.00579594087890328,0.0312948200198449
"Prupe.7G211900.v2.1",1.42671214672824,3.38717377063046,10.8382823888689,0.00579942248500552,0.031307328332574
"Prupe.2G329200.v2.1",-0.589866134478454,4.98706506661232,10.8366827930575,0.00580214049965217,0.0313157103127441
"Prupe.4G005400.v2.1",-1.12969297828028,0.202423190792882,10.8343660352619,0.00580607973242727,0.0313306788452848
"Prupe.6G187900.v2.1",-1.14565476539233,0.207876263948681,10.8307098779506,0.00581230269852704,0.0313579623403969
"Prupe.2G061000.v2.1",-0.38667063073508,5.09203348841129,10.8290840748977,0.00581507238734666,0.0313632841961071
"Prupe.3G306700.v2.1",0.839933938229731,2.89474065329618,10.8287607927611,0.00581562330775134,0.0313632841961071
"Prupe.5G033500.v2.1",0.625914628057922,3.22692423219057,10.8274455251009,0.00581786534308929,0.0313690801293817
"Prupe.5G003700.v2.1",0.914783480232941,4.66087305026492,10.824506051517,0.00582287966852351,0.0313898185220125
"Prupe.5G174900.v2.1",-0.47737897203522,6.02605288967856,10.821671330391,0.00582772005826905,0.0314096111363546
"Prupe.7G113300.v2.1",2.01021394574671,2.05311279230971,10.817553531389,0.00583475968156871,0.0314412466257863
"Prupe.2G179400.v2.1",-0.912101023641385,4.20939602114719,10.8160695156318,0.00583729911697358,0.0314433381925328
"Prupe.7G263300.v2.1",-0.397060928945008,4.03267294366969,10.8159591816088,0.00583748797092048,0.0314433381925328
"Prupe.3G180200.v2.1",-0.94797943706777,3.19180049960933,10.8101367682573,0.00584746402294722,0.0314907616610542
"Prupe.8G158300.v2.1",0.611860884991157,4.80290514291247,10.8088616851746,0.00584965137819121,0.0314924733006867
"Prupe.8G142000.v2.1",-0.704196319707737,5.17516819330979,10.8085852865401,0.00585012565463581,0.0314924733006867
"Prupe.1G453300.v2.1",-0.347007046540942,5.96018523355243,10.7983522708013,0.00586771612662555,0.0315808402705404
"Prupe.8G211200.v2.1",-0.444129734339296,4.39455579828553,10.7937187037163,0.00587570140228006,0.0316174857395819
"Prupe.3G211800.v2.1",-0.409564626252122,7.33953873725711,10.7925900180011,0.00587764843932766,0.0316216309329434
"Prupe.1G508400.v2.1",-0.891521963307236,8.17785108741604,10.7909469112138,0.00588048421774052,0.0316305549206047
"Prupe.5G227900.v2.1",-0.373885084980072,5.26190921299328,10.7894729361749,0.00588302945068299,0.0316379128333408
"Prupe.4G176900.v2.1",0.487178754436383,3.39564562860832,10.7870808066993,0.00588716286094144,0.0316489746354988
"Prupe.1G427200.v2.1",-0.434372806594184,4.81841185493174,10.7869194312204,0.00588744182647485,0.0316489746354988
"Prupe.2G177600.v2.1",0.836271594492648,4.63534113676183,10.7793976629949,0.00590046156911459,0.0317126207493633
"Prupe.6G248600.v2.1",-0.534502855335951,5.39762678149534,10.7786616186716,0.00590173741523735,0.0317131352848777
"Prupe.7G031000.v2.1",-0.746539904144695,1.29558813048002,10.7775879733585,0.00590359902780847,0.0317136343566227
"Prupe.1G095000.v2.1",-0.668948786778857,3.22983508905539,10.7772469071503,0.00590419055134087,0.0317136343566227
"Prupe.7G098200.v2.1",0.95936255136939,3.42140967212352,10.7742760298127,0.00590934596583784,0.0317349828417187
"Prupe.3G042700.v2.1",0.823353423743623,2.1787088739714,10.7721769147537,0.0059129917501824,0.031748217243287
"Prupe.7G180800.v2.1",0.914376260628567,3.10573054357154,10.7697035600279,0.00591729087616541,0.0317649535987201
"Prupe.8G252400.v2.1",-0.335202660873561,5.44528493259154,10.7647315555253,0.00592594409021508,0.0318050520344218
"Prupe.2G224900.v2.1",-0.604270467258813,7.00287183553489,10.7632937633909,0.00592844914594611,0.0318121433504412
"Prupe.7G047200.v2.1",-0.733549478728059,4.15293878086715,10.7620923524387,0.00593054330007992,0.0318170273713411
"Prupe.7G179200.v2.1",1.78066699780955,-0.798595856003745,10.7610382682765,0.00593238135998242,0.0318205357857899
"Prupe.8G026000.v2.1",-0.597303025552449,6.18229247653838,10.75932333636,0.00593537318840672,0.0318302302319006
"Prupe.6G228400.v2.1",0.707034662832939,3.66402030905826,10.7582972311905,0.00593716414488998,0.0318334820561908
"Prupe.6G361700.v2.1",1.09652005497998,6.7927239500829,10.755591985066,0.00594188887290605,0.0318471395726968
"Prupe.2G139900.v2.1",0.451064130801526,4.325800406713,10.7554817097378,0.00594208156206979,0.0318471395726968
"Prupe.6G345300.v2.1",0.598547829127381,6.59195836952031,10.752856701593,0.00594667050424648,0.0318653791546591
"Prupe.6G169700.v2.1",1.58820163964655,2.23578200670904,10.7518489187089,0.00594843336698586,0.0318684708674265
"Prupe.2G301600.v2.1",0.969466812955995,9.40427081340993,10.740414577312,0.00596847746655685,0.0319694827504051
"Prupe.5G051200.v2.1",2.24940584815253,-1.09125194820849,10.7395244573642,0.00597004111357924,0.0319714856208081
"Prupe.6G360400.v2.1",0.920204257466236,4.53333430506166,10.7359240819043,0.00597637064418235,0.031999005443537
"Prupe.5G175700.v2.1",-0.460007612353791,6.0907582341561,10.732478754461,0.0059824349004451,0.0320250942389763
"Prupe.5G219700.v2.1",-0.929104260851873,6.12619087292295,10.7314628477437,0.0059842244027466,0.0320282936417067
"Prupe.6G219300.v2.1",0.525178645014333,2.95695525911092,10.7278947216081,0.00599051452707981,0.0320555748479123
"Prupe.4G253900.v2.1",-0.496616580141082,6.25554126996017,10.7270930114602,0.00599192889070483,0.0320567599203486
"Prupe.5G142800.v2.1",-0.823004113899775,1.50569786079522,10.7236606021525,0.00599798867883325,0.0320799547309366
"Prupe.8G016700.v2.1",-0.554478907521895,3.87790729623139,10.723285182165,0.0059986519005305,0.0320799547309366
"Prupe.2G137200.v2.1",-0.407615298551158,5.87966021061993,10.721850098463,0.00600118792322484,0.0320871315282175
"Prupe.6G256300.v2.1",-0.629131807354632,5.06233611618738,10.7182946176859,0.00600747639641963,0.0321143650688253
"Prupe.8G032800.v2.1",0.917212998082273,2.39417039202405,10.7079545663156,0.00602580810320189,0.0321973227337664
"Prupe.3G273000.v2.1",-1.36957254383661,-0.143964067375405,10.7073235108614,0.0060269289942348,0.0321973227337664
"Prupe.6G321400.v2.1",-1.61068307820119,9.28165558880082,10.7063165309332,0.00602871811034115,0.0321973227337664
"Prupe.6G030900.v2.1",1.13987464252678,0.854206620657814,10.7063105939385,0.00602872866051747,0.0321973227337664
"Prupe.3G190200.v2.1",-0.536628099975699,3.33817286656945,10.706166050381,0.00602898552436693,0.0321973227337664
"Prupe.5G225200.v2.1",0.6191173708553,2.86252008738213,10.7026022429764,0.0060353226798582,0.0322247618469758
"Prupe.1G087100.v2.1",0.659965319246871,3.06350313876695,10.701828639191,0.00603669932301506,0.0322257093578434
"Prupe.8G228300.v2.1",1.94806262962266,-0.551460172900765,10.6985427273421,0.00604255073625688,0.0322505394112078
"Prupe.1G560100.v2.1",4.4759885089648,-1.82452745267393,16.9955847827289,0.00605273213011285,0.0322984651573714
"Prupe.6G344800.v2.1",-0.477177437024781,4.88104703076128,10.6914154979338,0.00605526527502448,0.0323055675472966
"Prupe.4G129400.v2.1",-0.518081025410418,3.86039007020941,10.6807716680811,0.00607431114751414,0.0323976483068684
"Prupe.4G173900.v2.1",-0.56109780338386,2.75714882594798,10.6804232353891,0.00607493580241544,0.0323976483068684
"Prupe.7G058800.v2.1",1.06523740129422,1.67654738470109,10.678717116076,0.00607799553651412,0.0324075345342746
"Prupe.2G224300.v2.1",-0.679094649348354,3.17813815240607,10.6772748865752,0.0060805834107494,0.0324149014078692
"Prupe.5G137300.v2.1",-0.461100076469134,5.40343991158841,10.6749387759574,0.00608477794417451,0.0324308285786993
"Prupe.6G005100.v2.1",0.56986479064668,3.21343855519275,10.67400279903,0.00608645945300955,0.0324333580965151
"Prupe.7G042400.v2.1",-0.758572846878239,5.99507058803112,10.6662728984903,0.00610036710288061,0.0324988806674844
"Prupe.4G149300.v2.1",-0.619553013369888,2.09261016319449,10.6658249681976,0.00610117415128415,0.0324988806674844
"Prupe.4G107600.v2.1",1.50920976771183,1.33598348372064,10.6640321101806,0.00610440563572565,0.0325096497520522
"Prupe.1G488200.v2.1",1.85029738064957,2.26256718825385,10.6627235503425,0.00610676546689046,0.0325116470181125
"Prupe.3G207400.v2.1",-1.45991398202377,-1.00548481394824,10.6624824833254,0.00610720031806766,0.0325116470181125
"Prupe.4G013500.v2.1",-0.704575228893559,3.14505553715543,10.6601773309852,0.00611136030833153,0.0325235853227297
"Prupe.7G065100.v2.1",0.906195849294595,7.10896748391585,10.6595268061811,0.00611253487286658,0.0325235853227297
"Prupe.7G110200.v2.1",-0.471073638875379,4.0874212534646,10.6590136086975,0.00611346166919216,0.0325235853227297
"Prupe.1G430100.v2.1",0.9319045918633,1.0610264970258,10.6585583510558,0.00611428396719498,0.0325235853227297
"Prupe.4G205500.v2.1",1.37415735367822,2.58069703248431,10.6559543709889,0.00611898981377924,0.0325421755918641
"Prupe.1G308200.v2.1",-0.357759124823016,5.59635969473511,10.6550190729092,0.0061206810880946,0.0325447294975002
"Prupe.2G175400.v2.1",-0.640508271481485,6.72745716440736,10.6541663241346,0.00612222356423129,0.032546491363321
"Prupe.3G086200.v2.1",1.30203353562205,2.08932991366907,10.6517672604125,0.00612656548262882,0.0325631317671448
"Prupe.8G094100.v2.1",1.0448168802238,0.837648852095725,10.6501842588193,0.00612943242006459,0.0325710858671851
"Prupe.1G505300.v2.1",1.98299092226236,3.00010501038673,10.6496026908996,0.00613048607584648,0.0325710858671851
"Prupe.3G166400.v2.1",1.21619988862106,1.06485099885196,10.6485236164415,0.00613244164689886,0.0325750354570297
"Prupe.3G242000.v2.1",0.608703027649758,5.71529918296997,10.6476035445417,0.00613410963551569,0.032577456172967
"Prupe.2G209600.v2.1",1.29607135818772,0.254775649814431,10.6453025756905,0.00613828334637727,0.0325931808668636
"Prupe.8G149700.v2.1",0.69366690477925,3.95467450455109,10.6431353010627,0.00614221756901764,0.0325982257802628
"Prupe.1G494400.v2.1",1.09547985767879,5.10146502724571,10.6418264295484,0.00614459496415458,0.0325982257802628
"Prupe.1G213300.v2.1",-0.314947322446561,6.74135607549188,10.6417689298656,0.00614469942938276,0.0325982257802628
"Prupe.6G314700.v2.1",-0.61524906914423,5.78067001824245,10.6415352873481,0.00614512393154942,0.0325982257802628
"Prupe.4G259100.v2.1",4.70400173402196,1.6314126934891,10.6414391049984,0.0061452986939609,0.0325982257802628
"Prupe.4G202200.v2.1",-0.382713980754738,5.60417959998333,10.6379595357184,0.0061516249243902,0.032625343712875
"Prupe.8G065100.v2.1",-0.504187714279927,4.20819215567775,10.6351614725047,0.00615671759468021,0.032645910008256
"Prupe.2G125100.v2.1",3.15199906265102,-0.432852492971657,10.6320144172174,0.006162451310911,0.0326698666557726
"Prupe.7G148500.v2.1",0.584578081577259,5.22933177506197,10.6307087400099,0.00616483198555795,0.0326701050905308
"Prupe.5G086300.v2.1",-0.358320600301468,4.63657644148674,10.6306562408561,0.00616492773095976,0.0326701050905308
"Prupe.1G335900.v2.1",-0.400329036736318,5.23056144484179,10.6279326954178,0.00616989717195701,0.0326837121228134
"Prupe.2G132300.v2.1",-1.04642457668581,0.576178446978947,10.6279158800616,0.0061699278680844,0.0326837121228134
"Prupe.2G129500.v2.1",3.09219874400979,-1.83856416639782,10.62007006193,0.00618426964896941,0.0327532278826872
"Prupe.8G240300.v2.1",0.398096880823718,4.95274675735877,10.6192677257656,0.00618573846375981,0.0327545516722399
"Prupe.8G066400.v2.1",1.45532831430199,3.21319954090867,10.6165670439404,0.00619068550810577,0.0327742891369831
"Prupe.2G239800.v2.1",-0.408535149667566,4.33700373729884,10.6147203615248,0.00619407086402497,0.0327857526745997
