"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prupe.1G019800",248.198329976804,-0.874106477980086,0.134856495819952,-6.48175286377833,9.06630612796455e-11,2.80708326551103e-09
"Prupe.1G019900",3.323434649484,3.88588738315178,1.40304248693801,2.76961490427302,0.00561226045352242,0.020557181448686
"Prupe.1G020000",93.1414159566458,1.41870431733342,0.444143528956631,3.19424741066519,0.00140195910322095,0.00658034968229827
"Prupe.1G020100",76.2383724533374,3.70761976100928,0.523863440310346,7.0774546870704,1.46826178164997e-12,6.07623374717072e-11
"Prupe.1G021000",214.318092825551,1.21180469879758,0.193233585966799,6.27119086329947,3.58297085548582e-10,9.84637860063771e-09
"Prupe.1G021300",403.243324605569,-0.460917465524006,0.159273171406573,-2.89388012716488,0.0038051339884547,0.0149832050644846
"Prupe.1G021500",172.86808810949,-7.01417608194839,0.556397721502988,-12.6064069115903,1.94667510774555e-36,9.09443350891882e-34
"Prupe.1G021600",741.525798898161,-6.79535081878873,0.293001560253674,-23.1922001128782,5.45806898492483e-119,2.29489968540149e-115
"Prupe.1G021700",130.046161586771,-7.89443736867558,0.678276417699803,-11.6389677757742,2.61157084291795e-31,8.85533126301032e-29
"Prupe.1G021800",31.9250669889879,-1.4184776944037,0.429022031317599,-3.30630501666154,0.000945351191960065,0.00472968065411148
"Prupe.1G022400",1820.47651368585,0.973681574396944,0.227595261919198,4.2781276120881,1.88471967418331e-05,0.000158743836980592
"Prupe.1G022500",31.2777400293076,1.38062002380237,0.427780933649533,3.22739962256819,0.00124920861480013,0.00597693724253698
"Prupe.1G023000",1166.82714236593,-0.597816164879218,0.236303013824153,-2.52987109730258,0.0114104438342914,0.0365617681341728
"Prupe.1G023100",13.4746528245323,2.01947264402996,0.776565404256005,2.60051842763294,0.00930830196233585,0.031007515790554
"Prupe.1G023800",1909.72379633511,-0.489492441745164,0.154388947230808,-3.17051479736683,0.00152169082200731,0.00704793067401089
"Prupe.1G024200",677.741729671914,-0.60976371589127,0.107531305400624,-5.67056926928866,1.42323810025578e-08,2.76276404262949e-07
"Prupe.1G024500",1.7914381048228,3.74588690011352,1.30722072149106,2.86553513001296,0.00416305079435402,0.0161356594486919
"Prupe.1G025100",455.292544284482,-0.456591958531888,0.168282212170796,-2.71325146396623,0.00666265259852118,0.0236483109199242
"Prupe.1G025900",10.9103710785391,2.05560469277906,0.63536673591875,3.2353042370193,0.00121513178904603,0.00584837811380831
"Prupe.1G026100",15.2717662814017,2.11135265623507,0.725553910807374,2.90998728665886,0.00361443458392373,0.0143559906022726
"Prupe.1G026200",4.88990041616163,3.25876953265498,1.28320667831722,2.53955156851932,0.0110994680898953,0.0357505925622596
"Prupe.1G026500",88.7944992453685,-0.578601363076038,0.165056911369919,-3.50546583159611,0.000455809003329851,0.00253035983020952
"Prupe.1G027200",342.820582459036,-0.30689646357014,0.107231428217226,-2.86200108188841,0.00420975469948606,0.0162866531187515
"Prupe.1G027500",14.551441822764,-1.81471395264635,0.338562298538102,-5.36005916926429,8.31946989200445e-08,1.34125932162277e-06
